Tue Mar 31 18:05:01 PDT 2020 - start
* # of countries 180
121/181 - Uganda - last value from 2020-3-31 with 44 cases, 0 deaths, 0 recovered, 44 active cases.
122/181 - Guatemala - last value from 2020-3-31 with 38 cases, 1 deaths, 12 recovered, 25 active cases.
123/181 - Jamaica - last value from 2020-3-31 with 36 cases, 1 deaths, 2 recovered, 33 active cases.
124/181 - Zambia - last value from 2020-3-31 with 35 cases, 0 deaths, 0 recovered, 35 active cases.
125/181 - Barbados - last value from 2020-3-31 with 34 cases, 0 deaths, 0 recovered, 34 active cases.
126/181 - Togo - last value from 2020-3-31 with 34 cases, 1 deaths, 10 recovered, 23 active cases.
127/181 - El Salvador - last value from 2020-3-31 with 32 cases, 1 deaths, 0 recovered, 31 active cases.
128/181 - Djibouti - last value from 2020-3-31 with 30 cases, 0 deaths, 0 recovered, 30 active cases.
129/181 - Mali - last value from 2020-3-31 with 28 cases, 2 deaths, 0 recovered, 26 active cases.
130/181 - Niger - last value from 2020-3-31 with 27 cases, 3 deaths, 0 recovered, 24 active cases.
131/181 - Ethiopia - last value from 2020-3-31 with 26 cases, 0 deaths, 2 recovered, 24 active cases.
132/181 - Guinea - last value from 2020-3-31 with 22 cases, 0 deaths, 0 recovered, 22 active cases.
133/181 - Congo (Brazzaville) - last value from 2020-3-31 with 19 cases, 0 deaths, 0 recovered, 19 active cases.
134/181 - Tanzania - last value from 2020-3-31 with 19 cases, 1 deaths, 1 recovered, 17 active cases.
135/181 - Maldives - last value from 2020-3-31 with 18 cases, 0 deaths, 13 recovered, 5 active cases.
136/181 - Gabon - last value from 2020-3-31 with 16 cases, 1 deaths, 0 recovered, 15 active cases.
137/181 - Eritrea - last value from 2020-3-31 with 15 cases, 0 deaths, 0 recovered, 15 active cases.
138/181 - Haiti - last value from 2020-3-31 with 15 cases, 0 deaths, 1 recovered, 14 active cases.
139/181 - Burma - last value from 2020-3-31 with 15 cases, 1 deaths, 0 recovered, 14 active cases.
140/181 - Bahamas - last value from 2020-3-31 with 14 cases, 0 deaths, 1 recovered, 13 active cases.
141/181 - Saint Lucia - last value from 2020-3-31 with 13 cases, 0 deaths, 1 recovered, 12 active cases.
142/181 - Equatorial Guinea - last value from 2020-3-31 with 12 cases, 0 deaths, 1 recovered, 11 active cases.
143/181 - Guyana - last value from 2020-3-31 with 12 cases, 2 deaths, 0 recovered, 10 active cases.
144/181 - Mongolia - last value from 2020-3-31 with 12 cases, 0 deaths, 2 recovered, 10 active cases.
145/181 - Dominica - last value from 2020-3-31 with 12 cases, 0 deaths, 0 recovered, 12 active cases.
146/181 - Namibia - last value from 2020-3-31 with 11 cases, 0 deaths, 2 recovered, 9 active cases.
147/181 - Seychelles - last value from 2020-3-31 with 10 cases, 0 deaths, 0 recovered, 10 active cases.
148/181 - Syria - last value from 2020-3-31 with 10 cases, 2 deaths, 0 recovered, 8 active cases.
149/181 - Libya - last value from 2020-3-31 with 10 cases, 0 deaths, 1 recovered, 9 active cases.
150/181 - Benin - last value from 2020-3-31 with 9 cases, 0 deaths, 1 recovered, 8 active cases.
151/181 - Eswatini - last value from 2020-3-31 with 9 cases, 0 deaths, 0 recovered, 9 active cases.
152/181 - Suriname - last value from 2020-3-31 with 9 cases, 0 deaths, 0 recovered, 9 active cases.
153/181 - Grenada - last value from 2020-3-31 with 9 cases, 0 deaths, 0 recovered, 9 active cases.
154/181 - Laos - last value from 2020-3-31 with 9 cases, 0 deaths, 0 recovered, 9 active cases.
155/181 - Zimbabwe - last value from 2020-3-31 with 8 cases, 1 deaths, 0 recovered, 7 active cases.
156/181 - Mozambique - last value from 2020-3-31 with 8 cases, 0 deaths, 0 recovered, 8 active cases.
157/181 - Guinea-Bissau - last value from 2020-3-31 with 8 cases, 0 deaths, 0 recovered, 8 active cases.
158/181 - Saint Kitts and Nevis - last value from 2020-3-31 with 8 cases, 0 deaths, 0 recovered, 8 active cases.
159/181 - Angola - last value from 2020-3-31 with 7 cases, 2 deaths, 1 recovered, 4 active cases.
160/181 - Antigua and Barbuda - last value from 2020-3-31 with 7 cases, 0 deaths, 0 recovered, 7 active cases.
161/181 - Chad - last value from 2020-3-31 with 7 cases, 0 deaths, 0 recovered, 7 active cases.
